place_id,name,keyword,estimated_transport_carbon_kg,activity_carbon_score,visitor_carbon_factor,carbon_impact_score,has_carbon_offset_potential,carbon_category_encoded,distance_from_center_km,nearby_places_count,user_ratings_total,popularity_score,keyword_encoded,num_types,is_food,is_lodging,is_tourist_attraction,tourism_score,popularity_score,rating_filled,has_rating,has_reviews
ChIJz-1IXwep1zARhUQLhfyJYOA,สองพี่น้องมั่งมี ฟาร์มสเตย์,ฟาร์มสเตย์,1.3488707809118232,4,0.0,2.004661234273547,0,1,11.240589840931861,35,0,0.0,8,3,0,1,0,0.0,0.0,4.611457378551788,0,0
ChIJNUf9-iBt1zARl4mSyLNf9fw,ไร่ศวชล,ฟาร์มสเตย์,4.026267834594504,4,0.06931471805599453,2.8286747657951494,0,1,33.5522319549542,8,1,2.4158883083359672,8,3,0,1,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJmVao8uxt1zARePyonkcW_Rs,สมศรี มีโกโก้,ฟาร์มสเตย์,4.3337467719765925,4,0.0,2.900124031592978,0,1,36.114556433138276,4,0,0.0,8,3,0,1,0,0.0,0.0,4.611457378551788,0,0
ChIJ43Dofjqf1zARBOBy41OOZqY,สวนป่าเดชธนากร,ฟาร์มสเตย์,3.9981616514038643,4,0.06931471805599453,2.8202429108379574,0,1,33.31801376169887,8,1,2.4158883083359672,8,3,0,1,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJfejpRH-91zARS5rkDPuIixQ,กาโต้ซัง ฟาร์มสเตย์,ฟาร์มสเตย์,4.372787713360627,4,0.0,2.9118363140081884,0,1,36.43989761133856,12,0,0.0,8,3,0,0,1,0.3,0.0,4.611457378551788,0,0
ChIJD3Sn-6Fv1zAR-ye3qACOLDI,เพื่อนโฮมสเตย์รีสอร์ท,ฟาร์มสเตย์,5.184083768979184,4,0.16094379124341002,3.203508268066778,0,1,43.20069807482653,26,4,2.68566274746046,8,3,0,1,0,0.5541809572760092,2.68566274746046,4.3,1,1
ChIJpW0K5pQH1zARzko7lw5oVI0,สวนผักแม่จันทร์หอม,ฟาร์มสเตย์,0.8447847708571482,4,0.2564949357461537,1.9303839119809907,0,1,7.039873090476235,39,12,3.3070126480068778,8,3,0,1,0,0.5898519746292448,3.3070126480068778,5.0,1,1
ChIJ7TqkTYcH1zARj_tounX4H0o,Imsuk Homestay at Chiang Rai,ฟาร์มสเตย์,0.8085741618986779,4,0.4382026634673881,1.9740330476098198,0,1,6.738118015822316,40,79,3.732135831170581,8,3,0,1,0,0.6142578310244244,3.732135831170581,4.7,1,1
ChIJ-yszbi-l1zARSQBnjPaqKzw,Rai Anantachin,ฟาร์มสเตย์,2.5371403653160765,4,0.13862943611198905,2.4027309404284196,0,1,21.14283637763397,9,3,2.8317766166719345,8,3,0,1,0,0.5625691944988807,2.8317766166719345,5.0,1,1
ChIJdUZu0zum1zARN6M0g3JY_K0,ไร่ทินกร ไร่ยุทธพงศ์ พันธุ์กระวี,ฟาร์มสเตย์,1.8316866896199167,4,0.29444389791664405,2.237839176260968,0,1,15.26405574683264,23,18,3.1408595345183485,8,3,0,1,0,0.5803133063373027,3.1408595345183485,4.3,1,1
ChIJmXXZahev1zAR7TvrQrrEETo,Home Hug Farm Stay,ฟาร์มสเตย์,2.0865264024973014,4,0.06931471805599453,2.2467523361659887,0,1,17.387720020810846,12,1,2.4158883083359672,8,3,0,1,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJy-bw_cEL1zAR6IboIPYqJ60,ปุยฝ้ายโฮมสเตย์,ฟาร์มสเตย์,1.969350933196203,4,0.06931471805599453,2.2115996953756594,0,1,16.411257776635026,4,1,2.4158883083359672,8,3,0,1,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJCbmc9rgH1zARZtfXqmRwcMg,ลำดวนฟาร์มแอนด์ โฮมสเตย์ [Lamduan Farm & Home Stay],ฟาร์มสเตย์,0.6553525285672376,4,0.16094379124341002,1.8448888959431944,0,1,5.4612710713936465,42,4,2.76566274746046,8,3,0,1,0,0.5587736696684138,2.76566274746046,4.5,1,1
ChIJA6j4AO631zAREJJdwa02IlQ,"บ้านทุ่งรุ่งอรุณ The Local Khuntan Homemade Cake,Coffee,Craft Chocolate,Food and Homestay",ฟาร์มสเตย์,5.557329343397183,4,0.48903491282217537,3.4139092768658075,0,1,46.31107786164319,22,132,3.8846325792349425,8,3,0,1,0,0.6230125023323817,3.8846325792349425,4.7,1,1
ChIJQwUnVSut1zARlKIJSi7jZiw,ป่าสาการ์เด้น เวียงเชียงรุ้ง,ฟาร์มสเตย์,3.4898046557555524,4,0.4189654742026425,2.7726310389874587,0,1,29.081705464629604,5,65,3.754424263376344,8,3,0,1,0,0.615537385509408,3.754424263376344,4.9,1,1
ChIJNZUVGAVT1jARXbP7QbceI44,Chiangrung Park เชียงรุ้งพาร์ค,ฟาร์มสเตย์,3.433618565901141,4,0.3784189633918261,2.7436112587878903,0,1,28.613488049176176,10,43,3.5927847309438947,8,8,1,1,1,0.9062578369630958,3.5927847309438947,4.8,1,1
ChIJ0fxCRZet1zARs7yFuEVoDzQ,"The Estretto - ร้านอาหารเชียงราย, คาเฟ่เชียงราย",ฟาร์มสเตย์,2.439124778090234,4,0.668210859744981,2.5322006913505644,0,1,20.326039817418618,13,797,4.462160420003359,8,7,1,1,0,0.6561677432230781,4.462160420003359,4.8,1,1
ChIJRbNZpbWt1zAR1gcMB4Zgs5Y,The Estretto Resort ที่พักเชียงราย รีสอร์ตเชียงราย,ฟาร์มสเตย์,2.44112483952309,4,0.4007333185232471,2.452557447413901,0,1,20.34270699602575,13,54,3.6997277963381583,8,3,0,1,0,0.6123973212345701,3.6997277963381583,4.9,1,1
ChIJ7c2K2Q05GTERkSDd6EHfGwU,ฟาร์มสเตย์ไร่คืนรัง - RKR Farmstay,ฟาร์มสเตย์,71.0414995677608,4,0.3610917912644224,23.020777407707566,0,1,592.0124963980066,0,36,3.580803214561684,8,4,0,1,1,0.9055699912284909,3.580803214561684,4.9,1,1
ChIJhe79URsF1zAR1xhQ4uChJqw,Sharing Eco Tour & ​Homestay,ฟาร์มสเตย์,0.9890555727720266,4,0.4290459441148391,2.02543045506606,0,1,8.242129773100222,12,72,3.824665673112934,8,4,0,1,0,0.6195698679213728,3.824665673112934,5.0,1,1
ChIJzSGtQyNf1zAR8iWixBOtLK8,"Phoomtada Homestay Hotel Resort Tents and Cabins, Wiang Wiang Village, Chiang Rai Province",ฟาร์มสเตย์,8.808658720571621,4,0.407753744390572,4.364923739488658,0,1,73.40548933809684,19,58,3.600789073940132,8,3,0,1,0,0.6067173575289941,3.600789073940132,4.6,1,1
ChIJc7FR-_ng2TARqigps6qFw1c,Dr. Lee Farm,ฟาร์มสเตย์,9.62260053219367,4,0.270805020110221,4.568021665691168,0,1,80.18833776828059,18,14,3.0699429010990795,8,3,0,1,0,0.5762420600731493,3.0699429010990795,4.3,1,1
ChIJ4y5wzw5f1zARjDNFcDoKCmA,ม่อนชมเดือนรีสอร์ท & โฮมสเตย์,ฟาร์มสเตย์,8.751605676198613,4,0.3610917912644224,4.333809240238911,0,1,72.93004730165511,22,36,3.5408032145616835,8,3,0,1,0,0.6032736350322887,3.5408032145616835,4.8,1,1
ChIJo-D27DVc1zAR972QwP35wHI,ม่อนออง มองดาว @เวียงป่าเป้า,ฟาร์มสเตย์,7.794772539935056,4,0.10986122886681096,3.97139013064056,0,1,64.95643783279213,4,2,2.259167373200866,8,3,0,1,0,0.529696324892694,2.259167373200866,4.0,1,1
ChIJtQ9fGwZf1zARc2I2mFB9-NU,Rabiang Doi Home Stay,ฟาร์มสเตย์,8.760628232382391,4,0.313549421592915,4.322253296192591,0,1,73.00523526985326,22,22,3.2781761055471614,8,4,0,1,0,0.5881965003053842,3.2781761055471614,4.5,1,1
ChIJjVkk2Dhd1zARwyXdeHcRCJk,Wiangpapao Auto Camp เวียงป่าเป้า ออโต้ แคมป์,ฟาร์มสเตย์,7.913296876544143,4,0.28903717578961646,4.060700215700128,0,1,65.94414063786786,7,17,3.324639368137266,8,5,0,1,0,0.5908639053289981,3.324639368137266,4.8,1,1
ChIJByE_Jz_h2TARVNn9qdykRNw,Thung ma na farmstay,ฟาร์มสเตย์,10.019272715389343,4,0.0,4.605781814616803,0,1,83.4939392949112,23,0,0.0,8,4,1,0,0,0.0,0.0,4.611457378551788,0,0
ChIJY4g8wVbn2TARleI3j-DyLlw,มีวาสนาโฮมสเตย์ - Me Vadsana Homestay,ฟาร์มสเตย์,10.42958592800652,4,0.06931471805599453,4.749670193818755,0,1,86.913216066721,20,1,2.4158883083359672,8,3,0,1,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJcf1mxAhf1zARLIzBcOPy1ls,ชมจันทร์โฮมสเตย์,ฟาร์มสเตย์,8.719877991296173,4,0.3332204510175204,4.315929532694108,0,1,72.66564992746811,22,27,3.297189193820978,8,3,0,1,0,0.5892880208820472,3.297189193820978,4.4,1,1
ChIJN9yXmRdb1zARbkKFNTtYito,สวนโกโก้ ๙ตามรอยพ่อเกษตรพอเพียง@ไร่บุญทา สวนถาวร,ฟาร์มสเตย์,7.666679084830465,4,0.06931471805599453,3.9207981408659376,0,1,63.88899237358721,1,1,2.4158883083359672,8,3,0,1,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJh_k_gBbn2TARpLztqC5lHcY,หลองข้าวตะวาโฮมสเตย์,ฟาร์มสเตย์,10.414019787093265,4,0.34011973816621555,4.826241857577845,0,1,86.78349822577721,20,29,3.277887055267063,8,3,0,1,0,0.5881799062453412,3.277887055267063,4.3,1,1
ChIJ6_YwQeRf1zARRIcG_7dUITQ,Palm Hug Hotel,ฟาร์มสเตย์,8.793927290914802,4,0.4836281906951478,4.383266644482985,0,1,73.28272742429002,26,125,3.66841241285386,8,3,0,1,0,0.6105995393620547,3.66841241285386,4.2,1,1
ChIJT420El3z2TARspBiclsc7Xk,Doi Pangbong Coffee & Farmstay,ฟาร์มสเตย์,14.041972588269985,4,0.3433987204485146,5.915611392615551,0,1,117.01643823558321,6,30,3.5677240021139607,8,3,0,1,0,0.6048191279648467,3.5677240021139607,5.0,1,1
ChIJT2RbNru51zARKatHG93ZS40,ไร่ยิ้มเยี่ยมเกษตรอิ่มสุข&ฟาร์มสเตย์,ฟาร์มสเตย์,5.297858013473564,4,0.0,3.1893574040420694,0,1,44.14881677894637,18,0,0.0,8,3,0,1,0,0.0,0.0,4.611457378551788,0,0
ChIJpUh3Om-41zAR0SfdyVz4FV4,ต้นพร้าวรีสอร์ท,ฟาร์มสเตย์,5.468466135732532,4,0.3784189633918261,3.3540655297373076,0,1,45.57055113110444,28,43,3.3127847309438945,8,3,0,1,0,0.5901833435896799,3.3127847309438945,4.1,1,1
ChIJi8oLz8PJ1zARoa3MEbdXBmY,ดอกคูณเฮาท์,ฟาร์มสเตย์,6.24149304565703,4,0.37376696182833685,3.58457800224561,0,1,52.012442047141924,11,41,3.538828726253427,8,3,0,1,0,0.603160281820764,3.538828726253427,4.7,1,1
ChIJk9ILs6Wd1zARuBwgnxISfyE,กสิกร ฟาร์มสเตย์,ฟาร์มสเตย์,5.742532602505025,4,0.0,3.3227597807515075,0,1,47.85443835420855,11,0,0.0,8,3,0,1,0,0.0,0.0,4.611457378551788,0,0
ChIJh6r3S8h71zARAXyNlNAnXBM,บ้านใจโฮมสเตย์,ฟาร์มสเตย์,5.0481342958903275,4,0.20794415416798356,3.1768235350174936,0,1,42.06778579908606,27,7,3.1613603032723674,8,3,0,1,0,0.5814902330211826,3.1613603032723674,5.0,1,1
ChIJzxEv2Mqd1zARJkIWiOLDWLU,แสนคำฮัก รีสอร์ต,ฟาร์มสเตย์,4.856740165131863,4,0.0,3.057022049539559,0,1,40.47283470943219,22,0,0.0,8,3,0,1,0,0.0,0.0,4.611457378551788,0,0
ChIJdTJl3TbQ1zARC_r_K_uLbzo,สุตะฟาร์มภูชี้ฟ้า,ฟาร์มสเตย์,8.232865198910892,4,0.21972245773362195,4.135776296993353,0,1,68.6072099909241,23,8,2.9566952139692826,8,3,0,1,0,0.5697406343719971,2.9566952139692826,4.4,1,1
ChIJ2TdP4UfT1zARXXn11m0lSRk,art khamu homestay & trekking,ฟาร์มสเตย์,9.276905921175949,4,0.3970291913552122,4.502180533759349,0,1,77.3075493431329,10,52,3.728615414834053,8,3,0,1,0,0.6140557277777345,3.728615414834053,5.0,1,1
ChIJofxN6nH31jAR_7kwTaoOCx8,Doi Tung Homestay,ฟาร์มสเตย์,5.204620727693052,4,0.37376696182833685,3.2735163068564166,0,1,43.3718393974421,35,41,3.618828726253427,8,3,0,1,0,0.6077529942131683,3.618828726253427,4.9,1,1
ChIJr-9AXw3R1zARo7gEgdCa6k8,บ้านฟางฟาร์มสเตย์ ผาตั้ง เชียงราย,ฟาร์มสเตย์,8.728203725799466,4,0.313549421592915,4.312525944217714,0,1,72.73503104832888,22,22,3.2781761055471614,8,3,0,1,0,0.5881965003053842,3.2781761055471614,4.5,1,1
ChIJd2ZJTavl1jARzF-EluZZ3ls,หลับในดอย Homestay and space,ฟาร์มสเตย์,5.017619045203416,4,0.313549421592915,3.1993505400388993,0,1,41.8134920433618,3,22,3.3181761055471615,8,3,0,1,0,0.5904928565015866,3.3181761055471615,4.6,1,1
ChIJ1XAuE2UB1zAR9T4ScP2qHHk,MFU Home Stay,ฟาร์มสเตย์,1.9198802431867992,4,0.26390573296152586,2.2551357928444977,0,1,15.99900202655666,14,13,3.2892450396529944,8,3,0,1,0,0.5888319556908663,3.2892450396529944,4.9,1,1
ChIJQ8YOvYX11jARyDG5L8VPqvc,Phahee Valley Cafe & Homestay,ฟาร์มสเตย์,5.872218639949606,4,0.5749392985908253,3.5341473815621294,0,1,48.93515533291339,36,313,4.102345736540892,8,5,1,1,0,0.6355111762767385,4.102345736540892,4.6,1,1
ChIJ74y-YLLj1jARlkP-m_TlPTg,ฟาร์มแพะดอยแม่สลอง 美斯樂放山羊農場,ฟาร์มสเตย์,4.098346361010123,4,0.0,2.829503908303037,0,1,34.15288634175103,25,0,0.0,8,4,0,1,1,0.3,0.0,4.611457378551788,0,0
ChIJ7y4_t0X_1jARlGgMcSQQLsA,Art House Chiang rai,ฟาร์มสเตย์,2.3165823368264036,4,0.10986122886681096,2.327933069707964,0,1,19.304852806886696,12,2,2.659167373200866,8,4,0,1,0,0.5526598868547163,2.659167373200866,5.0,1,1
ChIJ1S1FIzmp1zARtL2qmLnrECE,Eurng Chand Cattery (ฟาร์มแมว เอื้องชัน),ฟาร์มสัตว์,1.9117625056806349,5,0.06931471805599453,2.5943231671209888,0,2,15.93135421400529,15,1,2.4158883083359672,7,4,0,0,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJDZjb0Uqo1zARb7_v3PduJuQ,สมฤทธิ์อาหารสัตว์,ฟาร์มสัตว์,1.1413622045693392,5,0.13862943611198905,2.3839974922043985,0,2,9.511351704744493,31,3,2.8317766166719345,7,5,1,0,0,0.5625691944988807,2.8317766166719345,5.0,1,1
ChIJ79YvEoer1zARx2SbvRNEFgc,กูลกุลฟาร์มนกกะทา,ฟาร์มสัตว์,1.644924995576655,5,0.10986122886681096,2.52643586733304,0,2,13.707708296472125,16,2,2.659167373200866,7,3,1,0,0,0.5526598868547163,2.659167373200866,5.0,1,1
ChIJBShis8xT1jAR6oGzenaCt_Y,บ้านชิวาวา ปังปอนด์ป่วน,ฟาร์มสัตว์,3.9746909829620165,5,0.10986122886681096,3.225365663548648,0,2,33.12242485801681,7,2,2.659167373200866,7,2,0,0,0,0.5526598868547163,2.659167373200866,5.0,1,1
ChIJkazNLUUH1zARs6GO2HDVo2M,Pet Zone,ฟาร์มสัตว์,1.2098367258644487,5,0.06931471805599453,2.383745433176133,0,2,10.081972715537074,35,1,2.4158883083359672,7,4,1,0,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJ_cSCQLXh2TAR9y4wZxQFVOw,WIANG KA LONG FARM.,ฟาร์มสัตว์,10.083492099383907,5,0.0,5.025047629815171,0,2,84.02910082819923,23,0,0.0,7,3,1,0,0,0.0,0.0,4.611457378551788,0,0
ChIJr9gdIHmo1zARIlZJvvVZZqQ,สนั่น-พรรณพันธุ์ปลา,ฟาร์มสัตว์,1.4491893678679497,5,0.32188758248682003,2.531323085106431,0,2,12.076578065566249,31,24,3.2231905882288765,7,3,1,0,0,0.5850398419705034,3.2231905882288765,4.3,1,1
ChIJXYRTpE2u1zAReIHZYT3CCKM,สวนเนินพนา ผางาม เวียงชัย,ฟาร์มสัตว์,2.7773616775775465,5,0.13862943611198905,2.8747973341068604,0,2,23.144680646479554,11,3,2.7117766166719344,7,2,0,0,0,0.5556801259102739,2.7117766166719344,4.7,1,1
ChIJz8XsiIlf1jAR3AZEzj-_sYc,W.r.Farm,ฟาร์มสัตว์,6.5680865265180115,5,0.10986122886681096,4.003384326615447,0,2,54.7340543876501,62,2,2.259167373200866,7,2,0,0,0,0.529696324892694,2.259167373200866,4.0,1,1
ChIJSXr6PXyo1zAReE-Bb8LdxFk,ไชยประเสริฐพันธุ์ปลา,ฟาร์มสัตว์,1.468049985008517,5,0.26390573296152586,2.519586715391013,0,2,12.233749875070975,30,13,3.009245039652994,7,4,0,0,0,0.5727574623174506,3.009245039652994,4.2,1,1
ChIJ0xZRVQsH1zARrCS7gqkUJvs,รอบเวียงรักษาสัตว์,ฟาร์มสัตว์,0.227300031816637,5,0.28903717578961646,2.154901162281876,0,2,1.8941669318053083,51,17,3.364639368137266,7,3,0,0,0,0.5931602615252005,3.364639368137266,4.9,1,1
ChIJF9mLHQCr1zARl44lwvrZuyQ,ฟาร์มวัวคุณผึ้ง (ต้นข้าวโพดหวานบด),ฟาร์มสัตว์,3.191200510784731,5,0.0,2.9573601532354195,0,2,26.59333758987276,3,0,0.0,7,3,1,0,0,0.0,0.0,4.611457378551788,0,0
ChIJX-SXD2Rh1jAR0VwBw13RD4Q,โรงเชือดสัตว์ปีก ศ.นรินทร์ ฟาร์ม,ฟาร์มสัตว์,7.109910860409187,5,0.10986122886681096,4.1659316267827995,0,2,59.24925717007656,23,2,2.659167373200866,7,2,0,0,0,0.5526598868547163,2.659167373200866,5.0,1,1
ChIJ5Q9MtDj21jAR-t-FFwOBUi8,ฟาร์ม ขายสุนัขไทยหลังอาน,ฟาร์มสัตว์,5.301556570011414,5,0.3044522437723423,3.681802644135127,0,2,44.17963808342845,21,20,3.2108845720854435,7,3,0,0,0,0.5843333670599651,3.2108845720854435,4.4,1,1
ChIJD13aiodf1jARkRAj-_g28EM,ฟาร์มแมวสก็อตติชโฟลด์ แม่สาย-ท่าขี้เหล็ก,ฟาร์มสัตว์,6.325676188293216,5,0.10986122886681096,3.930661225148008,0,2,52.713968235776804,18,2,2.4591673732008656,7,4,0,0,0,0.5411781058737051,2.4591673732008656,4.5,1,1
ChIJBYwVBwCL1jARfSTDj3UmSDU,Browney Pet World,ฟาร์มสัตว์,6.974727136869481,5,0.10986122886681096,4.125376509720888,0,2,58.12272614057901,55,2,2.659167373200866,7,4,1,0,0,0.5526598868547163,2.659167373200866,5.0,1,1
ChIJT9gegmP11jAREuqIbEYb3vU,ร้านพิวพิวเพ็ทช็อป,ฟาร์มสัตว์,6.915994188811557,5,0.24849066497880004,4.149345456137107,0,2,57.63328490676298,56,11,3.2829998357048167,7,4,1,0,0,0.5884734253712927,3.2829998357048167,5.0,1,1
ChIJYQGEBVSL1jARL9DbS4DZZM4,แม่สายอะควาเพ็ท,ฟาร์มสัตว์,6.688542550680471,5,0.31780538303479455,4.101904380114579,0,2,55.73785458900392,62,23,3.3709439898728,7,3,0,0,0,0.5935222029548781,3.3709439898728,4.7,1,1
ChIJiUNirdYA1zARmpup-pB3_pk,ขายสุนัขเชียงราย ฟาร์มสุนัข Ts Pet farm,ฟาร์มสัตว์,0.8049298406763982,5,0.20794415416798356,2.3038621984533147,0,2,6.707748672303318,24,7,3.1613603032723674,7,4,0,0,0,0.5814902330211826,3.1613603032723674,5.0,1,1
ChIJHTsjSRL11jAR795rWU2lvxA,B&Y Bencocktails,ฟาร์มสัตว์,6.0472295415948585,5,0.06931471805599453,3.834963277895256,0,2,50.39357951329049,19,1,2.4158883083359672,7,4,0,0,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJFYNz4U_11jARnsQeSafVJ6g,Pet home,ฟาร์มสัตว์,6.8854298228623305,5,0.0,4.065628946858699,0,2,57.37858185718609,56,0,0.0,7,4,1,0,0,0.0,0.0,4.611457378551788,0,0
ChIJc_FrU_QT1zAR5L_Fin4eOrc,Mae Lao Wildlife Breeding Center,ฟาร์มสัตว์,3.3406915859889215,5,0.5030437921392436,3.1531206134384493,0,2,27.83909654990768,10,152,3.726659217186147,7,4,0,0,0,0.6139434246129905,3.726659217186147,4.2,1,1
ChIJ5ZnSWgBh1jARiaepmcsneXI,รุ่งทวี อาหารสัตว์(ปุ๋ย ยา ปลีก-ส่ง),ฟาร์มสัตว์,7.125950238433481,5,0.0,4.137785071530044,0,2,59.38291865361235,54,0,0.0,7,4,1,0,0,0.0,0.0,4.611457378551788,0,0
ChIJp-FnLhwR1zAR2sj2MdhE5Z4,ไก่ดำ-หนอนนกปัญญาทิพย์ฟาร์ม,ฟาร์มสัตว์,2.3196700560538925,5,0.16094379124341002,2.7441841541891905,0,2,19.330583800449105,25,4,2.8856627474604597,7,3,1,0,0,0.5656627382570205,2.8856627474604597,4.8,1,1
ChIJ64l4hZsT1zARi2n-a3LW6-k,ภูริชฟาร์มโคนม,ฟาร์มสัตว์,3.134351711644604,5,0.0,2.940305513493381,0,2,26.119597597038368,12,0,0.0,7,2,0,0,0,0.0,0.0,4.611457378551788,0,0
ChIJtWQC4EsP1zARnT-Sm8NWb5g,ฟาร์มโคนม สหกรณ์โคนมเชียงราย,ฟาร์มสัตว์,1.7300622867753552,5,0.13862943611198905,2.5606075168662032,0,2,14.417185723127961,16,3,2.7117766166719344,7,2,0,0,0,0.5556801259102739,2.7117766166719344,4.7,1,1
ChIJO0kyeQAP1zARNug4v2gEveo,ฟาร์มโคนมม่อนฝาง - Mon Fang Dairy Farm,ฟาร์มสัตว์,1.7279605377181888,5,0.10986122886681096,2.5513465299755,0,2,14.399671147651574,16,2,2.659167373200866,7,2,0,0,0,0.5526598868547163,2.659167373200866,5.0,1,1
ChIJadfTBEMP1zARggkyWziYfIA,เหนือสยามฟาร์มควายไทย,ฟาร์มสัตว์,1.052519593582473,5,0.10986122886681096,2.3487142467347852,0,2,8.770996613187275,34,2,2.659167373200866,7,3,0,0,0,0.5526598868547163,2.659167373200866,5.0,1,1
ChIJMRm4jPcR1zARjIbZtkvir-M,ฟาร์มสุนัข บีเกิ้ล เชียงราย,ฟาร์มสัตว์,2.231646583366726,5,0.10986122886681096,2.702452343670061,0,2,18.597054861389385,22,2,2.4591673732008656,7,4,0,0,0,0.5411781058737051,2.4591673732008656,4.5,1,1
ChIJB3lHkOIP1zARcZNDCfCwG4g,Singha Park,ฟาร์มสัตว์,1.6925602044724075,5,0.622455842927536,2.6945048142199832,0,2,14.104668370603397,29,504,4.164895369551025,7,3,0,0,0,0.6391020822100634,4.164895369551025,4.4,1,1
ChIJOUIC0xUP1zARzUJe_H7yoyg,T-Haus Chiangrai,ฟาร์มสัตว์,1.561278765958336,5,0.48675344504555823,2.614409663301168,0,2,13.010656382986134,34,129,3.9577881759050912,7,3,0,0,0,0.6272122850248909,3.9577881759050912,4.9,1,1
ChIJA0_ajM4T1zARAJ6_SBODLQ0,ฮิมฮั้ว บ้านนกกระทาไข่,ฟาร์มสัตว์,2.4934504413989322,5,0.06931471805599453,2.7688295478364777,0,2,20.778753678324435,25,1,2.4158883083359672,7,3,1,0,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJR1cFUdcP1zARyMIKX14UuHQ,Amazon farmstay and fishing,ฟาร์มสัตว์,1.2710934024855003,5,0.06931471805599453,2.4021224361624482,0,2,10.592445020712503,18,1,2.4158883083359672,7,3,1,0,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJZ5gjkgn51jARkNnimQ1iqGo,ธนพรฟาร์ม,ฟาร์มสัตว์,3.561260607291741,5,0.06931471805599453,3.0891725976043203,0,2,29.677171727431176,34,1,2.4158883083359672,7,4,1,0,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJlQSxy9AP1zARsOaEebAPXRM,อภิเดชฟาร์มวัว,ฟาร์มสัตว์,1.2743169302092041,5,0.10986122886681096,2.4152534477228045,0,2,10.619307751743367,33,2,2.659167373200866,7,2,0,0,0,0.5526598868547163,2.659167373200866,5.0,1,1
ChIJF5_hzyT_1jAR-x3q5xci9Pg,โภคเจริญ,ฟาร์มสัตว์,3.1477734357445057,5,0.10986122886681096,2.977290399383395,0,2,26.23144529787088,30,2,2.659167373200866,7,4,1,0,0,0.5526598868547163,2.659167373200866,5.0,1,1
ChIJpUvFAgD_1jAR4m4-3T3D1mY,เพื่อนซี้ เพ็ทช๊อป,ฟาร์มสัตว์,3.096595302406354,5,0.3332204510175204,3.028944726027162,0,2,25.804960853386284,30,27,3.4971891938209776,7,4,1,0,0,0.6007698018630584,3.4971891938209776,4.9,1,1
ChIJrV0X7E_51jARUKbju7Fc0s4,ชนาฯฟาร์จิ้งหรีดและกระต่าย,ฟาร์มสัตว์,3.942827287677557,5,0.10986122886681096,3.21580655496331,0,2,32.856894063979645,15,2,2.659167373200866,7,2,0,0,0,0.5526598868547163,2.659167373200866,5.0,1,1
ChIJ84UUnyr51jARIBqnT1GK9Dw,แต้ซ่งกวง,ฟาร์มสัตว์,3.2115855001637605,5,0.20794415416798356,3.0258588962995234,0,2,26.763212501364674,30,7,2.9213603032723676,7,4,1,0,0,0.5677120958439692,2.9213603032723676,4.4,1,1
ChIJQSbgAT351jARpZkj4EgD8-I,ฟาร์มไก่ชนธีทัต คนครูมวยไทย,ฟาร์มสัตว์,3.2297840359530117,5,0.06931471805599453,2.9897296262027018,0,2,26.9148669662751,31,1,2.4158883083359672,7,3,1,0,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJg4p187xZ1jARYKAADVdzXYs,คำมูลฟาร์ม ไก่กระดูกดำ,ฟาร์มสัตว์,4.835535557139545,5,0.10986122886681096,3.483619035801907,0,2,40.29612964282955,15,2,2.659167373200866,7,3,1,0,0,0.5526598868547163,2.659167373200866,5.0,1,1
ChIJweWmCwBZ1jARSGTxibo9ibw,หลินปิงอาหารสัตว์ ป่าสักหลวง,ฟาร์มสัตว์,4.418869198118179,5,0.06931471805599453,3.3464551748522515,0,2,36.823909984318156,15,1,2.4158883083359672,7,4,1,0,0,0.5386935021544965,2.4158883083359672,5.0,1,1
ChIJp5DkDOP_1jAR8XOrJMoqIq4,ร้านทรัพย์ทวีกิจ,ฟาร์มสัตว์,3.125874539106832,5,0.1791759469228055,2.9915151458088913,0,2,26.048954492556934,31,5,3.075055681536833,7,4,1,0,0,0.5765355791991007,3.075055681536833,5.0,1,1
ChIJPz3MAd5Z1jARLGiKr0yiA0k,ร้านประวิตรพันธุ์ปลา,ฟาร์มสัตว์,4.742394436851783,5,0.270805020110221,3.503959837088601,0,2,39.51995364043153,15,14,3.1499429010990796,7,2,0,0,0,0.5808347724655536,3.1499429010990796,4.5,1,1
ChIJ43f14hn_1jARDY7bzUZS5eY,ร้านธนพร อาหารสัตว์ เพอเฟคค์,ฟาร์มสัตว์,3.072687760025757,5,0.0,2.921806328007727,0,2,25.60573133354798,31,0,0.0,7,4,1,0,0,0.0,0.0,4.611457378551788,0,0
